Date,Close,Ticker
9/25/2019 16:00:00,102.67,OKTA
9/26/2019 16:00:00,102.11,OKTA
9/27/2019 16:00:00,97.06,OKTA
9/30/2019 16:00:00,98.46,OKTA
10/1/2019 16:00:00,103.69,OKTA
10/2/2019 16:00:00,103.06,OKTA
10/3/2019 16:00:00,114.15,OKTA
10/4/2019 16:00:00,116.53,OKTA
10/7/2019 16:00:00,119.07,OKTA
10/8/2019 16:00:00,115.19,OKTA
10/9/2019 16:00:00,118.21,OKTA
10/10/2019 16:00:00,114.57,OKTA
10/11/2019 16:00:00,116.24,OKTA
10/14/2019 16:00:00,115.77,OKTA
10/15/2019 16:00:00,115.86,OKTA
10/16/2019 16:00:00,106.4,OKTA
10/17/2019 16:00:00,104.99,OKTA
10/18/2019 16:00:00,98.56,OKTA
10/21/2019 16:00:00,101.16,OKTA
10/22/2019 16:00:00,99.29,OKTA
10/23/2019 16:00:00,100.79,OKTA
10/24/2019 16:00:00,108,OKTA
10/25/2019 16:00:00,107.99,OKTA
10/28/2019 16:00:00,107.25,OKTA
10/29/2019 16:00:00,107.46,OKTA
10/30/2019 16:00:00,112.31,OKTA
10/31/2019 16:00:00,109.07,OKTA
11/1/2019 16:00:00,111.07,OKTA
11/4/2019 16:00:00,107.27,OKTA
11/5/2019 16:00:00,106.8,OKTA
11/6/2019 16:00:00,108.23,OKTA
11/7/2019 16:00:00,105.22,OKTA
11/8/2019 16:00:00,109.66,OKTA
11/11/2019 16:00:00,110.9,OKTA
11/12/2019 16:00:00,113.46,OKTA
11/13/2019 16:00:00,116.7,OKTA
11/14/2019 16:00:00,115.96,OKTA
11/15/2019 16:00:00,117.52,OKTA
11/18/2019 16:00:00,121.15,OKTA
11/19/2019 16:00:00,126.08,OKTA
11/20/2019 16:00:00,129.41,OKTA
11/21/2019 16:00:00,127.88,OKTA
11/22/2019 16:00:00,127.67,OKTA
11/25/2019 16:00:00,128.62,OKTA
11/26/2019 16:00:00,130.32,OKTA
11/27/2019 16:00:00,129.96,OKTA
11/29/2019 13:00:00,129.78,OKTA
12/2/2019 16:00:00,121.95,OKTA
12/3/2019 16:00:00,124.79,OKTA
12/4/2019 16:00:00,121.85,OKTA
12/5/2019 16:00:00,119.16,OKTA
12/6/2019 16:00:00,118.31,OKTA
12/9/2019 16:00:00,121.02,OKTA
12/10/2019 16:00:00,119.61,OKTA
12/11/2019 16:00:00,117.65,OKTA
12/12/2019 16:00:00,113.25,OKTA
12/13/2019 16:00:00,116.69,OKTA
12/16/2019 16:00:00,116.23,OKTA
12/17/2019 16:00:00,114.1,OKTA
12/18/2019 16:00:00,115.4,OKTA
12/19/2019 16:00:00,115.75,OKTA
12/20/2019 16:00:00,116.22,OKTA
12/23/2019 16:00:00,118.09,OKTA
12/24/2019 13:00:00,119.02,OKTA
12/26/2019 16:00:00,120.4,OKTA
12/27/2019 16:00:00,119.92,OKTA
12/30/2019 16:00:00,114.3,OKTA
12/31/2019 16:00:00,115.37,OKTA
1/2/2020 16:00:00,117.31,OKTA
1/3/2020 16:00:00,118.29,OKTA
1/6/2020 16:00:00,123.43,OKTA
1/7/2020 16:00:00,122.89,OKTA
1/8/2020 16:00:00,125.55,OKTA
1/9/2020 16:00:00,128.52,OKTA
1/10/2020 16:00:00,129.39,OKTA
1/13/2020 16:00:00,131.16,OKTA
1/14/2020 16:00:00,129.03,OKTA
1/15/2020 16:00:00,128.57,OKTA
1/16/2020 16:00:00,128.4,OKTA
1/17/2020 16:00:00,125.83,OKTA
1/21/2020 16:00:00,125.26,OKTA
1/22/2020 16:00:00,125.02,OKTA
1/23/2020 16:00:00,127.84,OKTA
1/24/2020 16:00:00,129.66,OKTA
1/27/2020 16:00:00,125.82,OKTA
1/28/2020 16:00:00,127.47,OKTA
1/29/2020 16:00:00,129,OKTA
1/30/2020 16:00:00,132.94,OKTA
1/31/2020 16:00:00,128.05,OKTA
2/3/2020 16:00:00,129.35,OKTA
2/4/2020 16:00:00,134.76,OKTA
2/5/2020 16:00:00,129.67,OKTA
2/6/2020 16:00:00,130.09,OKTA
2/7/2020 16:00:00,132.79,OKTA
2/10/2020 16:00:00,135.76,OKTA
2/11/2020 16:00:00,137.27,OKTA
2/12/2020 16:00:00,137.58,OKTA
2/13/2020 16:00:00,135.31,OKTA
2/14/2020 16:00:00,137.03,OKTA
2/18/2020 16:00:00,137.9,OKTA
2/19/2020 16:00:00,139.5,OKTA
2/20/2020 16:00:00,138.55,OKTA
2/21/2020 16:00:00,133.59,OKTA
2/24/2020 16:00:00,126.8,OKTA
2/25/2020 16:00:00,122.97,OKTA
2/26/2020 16:00:00,127.82,OKTA
2/27/2020 16:00:00,123.83,OKTA
2/28/2020 16:00:00,128.06,OKTA
3/2/2020 16:00:00,133.43,OKTA
3/3/2020 16:00:00,131.34,OKTA
3/4/2020 16:00:00,131.34,OKTA
3/5/2020 16:00:00,129.05,OKTA
3/6/2020 16:00:00,125.97,OKTA
3/9/2020 16:00:00,114.85,OKTA
3/10/2020 16:00:00,119.21,OKTA
3/11/2020 16:00:00,114.75,OKTA
3/12/2020 16:00:00,106.08,OKTA
3/13/2020 16:00:00,107.29,OKTA
3/16/2020 16:00:00,96.08,OKTA
3/17/2020 16:00:00,109.11,OKTA
3/18/2020 16:00:00,102.06,OKTA
3/19/2020 16:00:00,113.95,OKTA
3/20/2020 16:00:00,115.45,OKTA
3/23/2020 16:00:00,118.4,OKTA
3/24/2020 16:00:00,123.97,OKTA
3/25/2020 16:00:00,117.77,OKTA
3/26/2020 16:00:00,123.3,OKTA
3/27/2020 16:00:00,121.05,OKTA
3/30/2020 16:00:00,124.94,OKTA
3/31/2020 16:00:00,122.26,OKTA
4/1/2020 16:00:00,119.57,OKTA
4/2/2020 16:00:00,115.99,OKTA
4/3/2020 16:00:00,118.94,OKTA
4/6/2020 16:00:00,128.12,OKTA
4/7/2020 16:00:00,125.54,OKTA
4/8/2020 16:00:00,128.09,OKTA
4/9/2020 16:00:00,130.96,OKTA
4/13/2020 16:00:00,134.26,OKTA
4/14/2020 16:00:00,139.84,OKTA
4/15/2020 16:00:00,142.47,OKTA
4/16/2020 16:00:00,147.43,OKTA
4/17/2020 16:00:00,148.09,OKTA
4/20/2020 16:00:00,152.6,OKTA
4/21/2020 16:00:00,148.41,OKTA
4/22/2020 16:00:00,151.64,OKTA
4/23/2020 16:00:00,152.01,OKTA
4/24/2020 16:00:00,155.35,OKTA
4/27/2020 16:00:00,151.94,OKTA
4/28/2020 16:00:00,147.66,OKTA
4/29/2020 16:00:00,149.56,OKTA
4/30/2020 16:00:00,151.3,OKTA
5/1/2020 16:00:00,148.84,OKTA
5/4/2020 16:00:00,154.69,OKTA
5/5/2020 16:00:00,158.73,OKTA
5/6/2020 16:00:00,164.43,OKTA
5/7/2020 16:00:00,170.29,OKTA
5/8/2020 16:00:00,169.38,OKTA
5/11/2020 16:00:00,174.33,OKTA
5/12/2020 16:00:00,173.65,OKTA
5/13/2020 16:00:00,177.36,OKTA
5/14/2020 16:00:00,177.32,OKTA
5/15/2020 16:00:00,181.6,OKTA
5/18/2020 16:00:00,179.43,OKTA
5/19/2020 16:00:00,180.78,OKTA
5/20/2020 16:00:00,187.7,OKTA
5/21/2020 16:00:00,187.74,OKTA
5/22/2020 16:00:00,192.49,OKTA
5/26/2020 16:00:00,184.17,OKTA
5/27/2020 16:00:00,179.42,OKTA
5/28/2020 16:00:00,183.92,OKTA
5/29/2020 16:00:00,195.58,OKTA
6/1/2020 16:00:00,204.78,OKTA
6/2/2020 16:00:00,199.73,OKTA
6/3/2020 16:00:00,195.21,OKTA
6/4/2020 16:00:00,186.29,OKTA
6/5/2020 16:00:00,180.6,OKTA
6/8/2020 16:00:00,185.13,OKTA
6/9/2020 16:00:00,180.07,OKTA
6/10/2020 16:00:00,181.45,OKTA
6/11/2020 16:00:00,178.87,OKTA
6/12/2020 16:00:00,179.24,OKTA
6/15/2020 16:00:00,187.45,OKTA
6/16/2020 16:00:00,188.1,OKTA
6/17/2020 16:00:00,194.32,OKTA
6/18/2020 16:00:00,196.31,OKTA
6/19/2020 16:00:00,198.19,OKTA
6/22/2020 16:00:00,199.19,OKTA
6/23/2020 16:00:00,195.62,OKTA
6/24/2020 16:00:00,195.82,OKTA
6/25/2020 16:00:00,204.22,OKTA
6/26/2020 16:00:00,203.49,OKTA
6/29/2020 16:00:00,199.84,OKTA
6/30/2020 16:00:00,200.23,OKTA
7/1/2020 16:00:00,210.92,OKTA
7/2/2020 16:00:00,207.76,OKTA
7/6/2020 16:00:00,207.26,OKTA
7/7/2020 16:00:00,207.34,OKTA
7/8/2020 16:00:00,219.78,OKTA
7/9/2020 16:00:00,222.95,OKTA
7/10/2020 16:00:00,218.73,OKTA
7/13/2020 16:00:00,200.09,OKTA
7/14/2020 16:00:00,206.75,OKTA
7/15/2020 16:00:00,204.05,OKTA
7/16/2020 16:00:00,202.52,OKTA
7/17/2020 16:00:00,207.38,OKTA
